src_id,src_numeric_id,name_en,name_ar,domain,institution,category,source_type,source_class,sector_category,sub_sector_tag,geographic_coverage,time_coverage_start,time_coverage_end,access_method,access_method_norm,auth_required,data_format,update_frequency,update_frequency_norm,cadence,cadence_norm,cadence_lag_tolerance,tier,reliability_score,confidence_grade,license,partnership_required,partnership_action_email,routing_function,dashboard_modules_linked,integration_targets,embedded_indicators,data_fields,transformation_notes,granularity_caveats,fallback_plan,admin_alert_trigger_condition,ingestion_method,ingestion_owner_agent,multilingual_required,glossary_terms_required,evidence_pack_flag,yeto_usage,yeto_module,coverage,typical_lag_days,typical_lag_text,notes,tags,status,active,url,url_raw,origin,ai_coach_prompt,auth_required_raw,access_method_norm_raw,update_frequency_norm_raw,cadence_norm_raw,cadence_lag_tolerance_raw,url_raw_original,source_class_label
SRC-071,71,KfW & GIZ Yemen programmes,,www.giz.de,,Aid & technical cooperation,,DATA_NUMERIC,Aid & technical cooperation,,Regional,2010,2026,WEB,WEB,No,Unknown,Continuous,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Lists German development and technical assistance projects in Yemen.,Aid & technical cooperation,ACTIVE,True,https://www.giz.de/en/worldwide/38340.html,[GIZ Projects Database](https://www.giz.de/en/worldwide/38340.html),extended,,Unknown,WEB,IRREGULAR,IRREGULAR,per-source,https://www.giz.de/en/worldwide/38340.html,Documents/Analysis
SRC-0259,259,Global LEI Index (GLEIF) – Entity Identifier Cross-check,فهرس LEI العالمي (GLEIF) - تحقق من معرفات الكيانات,www.gleif.org,GLEIF,Corporate & Private Sector,,REGISTRY,Corporate & Private Sector,Identifiers,Global,2010,2026,Web/API,API,,CSV/JSON,Ad-hoc,IRREGULAR,Daily,DAILY,,,B+,B,GLEIF terms,False,partnerships@causewaygrp.com,entity_registry,Research Library,Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",API connector,DataOps,1,0,0,TBD,TBD,Global,1.0,Varies by series; see source docs,"Cross-check entity identifiers for banks, donors, and corporates with LEIs; improves entity resolution and de-duplication.
Coverage for Yemen entities may be limited; use when available to validate names and legal forms.","Corporate Registry, Financial Entities",ACTIVE,True,https://www.gleif.org/en/lei-search,https://www.gleif.org/en/lei-search,,,Varies,API+WEB,IRREGULAR,DAILY,per-source,https://www.gleif.org/en/lei-search,Primary/Secondary
SRC-0238,238,Global Hunger Index (GHI),مؤشر الجوع العالمي (GHI),www.globalhungerindex.org,IFPRI / Concern Worldwide / Welthungerhilfe,Social & Governance Indices,,DOC_PDF,Social & Governance Indices,Food Security,Global→Yemen,2010,2026,Web,WEB,No,PDF,Ad-hoc,IRREGULAR,Annual,ANNUAL,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,documents,Food Security & Markets; Poverty & Human Development; Research Library,Food Security & Markets; Poverty & Human Development; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global→Yemen,365.0,Varies by series; see source docs,"External validation of food insecurity trends; displayed in Food Security sector benchmarking.
Index methodology differs from IPC; show side-by-side with clear definitions.","Food Security, Human Development",ACTIVE,True,https://www.globalhungerindex.org,https://www.globalhungerindex.org,,,No (public),WEB,IRREGULAR,ANNUAL,per-source,https://www.globalhungerindex.org,Documents/Analysis
SRC-0266,266,FAIR Data Principles (GO FAIR),مبادئ FAIR للبيانات (قابلة للإيجاد والوصول والتشغيل وإعادة الاستخدام),www.go-fair.org,GO FAIR / FAIR Principles,Standards & Methodologies,,DATA_NUMERIC,Standards & Methodologies,Data Governance,Global,2010,2026,Web,WEB,No,HTML,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,A-,A,Open,False,partnerships@causewaygrp.com,methodology_reference,Research Library; Transparency & Accountability,Research Library; Transparency & Accountability,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global,,Varies by series; see source docs,"Guides data governance and metadata design for registry, provenance ledger, and API export design.
Use to justify metadata fields and persistent identifiers across sources and datasets.",All (Data Governance),ACTIVE,True,https://www.go-fair.org/fair-principles/,https://www.go-fair.org/fair-principles/,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.go-fair.org/fair-principles/,Standard/Methodology
SRC-058,58,GSMA Mobile Gender Gap Report,,www.gsma.com,,Digital gender gap & labour,,DATA_NUMERIC,Digital gender gap & labour,,Global,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Contains data on mobile ownership and usage by gender; proxy for access to digital labour markets; may include Yemen via modelling.,Digital gender gap & labour,ACTIVE,True,https://www.gsma.com/mobilefordevelopment,[GSMA Reports](https://www.gsma.com/mobilefordevelopment),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://www.gsma.com/mobilefordevelopment,Documents/Analysis
SRC-032,32,Payment Rail Maps (GSMA & UNCDF),,www.gsma.com,,Mobile money and payments,,DATA_NUMERIC,Mobile money and payments,,Global,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Data on mobile money deployments and transaction volumes; may cover Yemen; cross‑check with mobile operators.,Mobile money and payments,ACTIVE,True,https://www.gsma.com/mobilemoneymetrics/,[GSMA Mobile Money Metrics](https://www.gsma.com/mobilemoneymetrics/),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://www.gsma.com/mobilemoneymetrics/,Documents/Analysis
SRC-0286,286,IFAD (International Fund for Agricultural Development) – Yemen portfolio,إيفاد (IFAD) - محفظة اليمن,www.ifad.org,IFAD,Donors & Humanitarian,,DOC_PDF,Donors & Humanitarian,Donor/Implementer Portals,Yemen (portfolio),2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc/Continuous,IRREGULAR,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,projects,Aid Flows & Accountability; Projects Map; Research Library,Aid Flows & Accountability; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Yemen (portfolio),1.0,Varies by series; see source docs,"Capture donor/implementer portfolios, press releases, and project details that may be missing from IATI/FTS.
Treat as official donor narrative; cross-check financial figures with IATI/FTS/OECD CRS when possible.","Aid Flows, Projects, Reconstruction",ACTIVE,True,https://www.ifad.org,https://www.ifad.org,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.ifad.org,Primary/Secondary
SRC-063,63,IFAD (International Fund for Agricultural Development) Projects,,www.ifad.org,,Rural development,,DATA_NUMERIC,Rural development,,Global,2010,2026,WEB,WEB,No,Unknown,Continuous,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Lists IFAD-funded projects (e.g., fisheries, irrigation, smallholder support); parse budgets and beneficiaries.",Rural development,ACTIVE,True,https://www.ifad.org/en/web/operations/w/country/yemen,[IFAD Project Database](https://www.ifad.org/en/web/operations/w/country/yemen),extended,,Unknown,WEB,IRREGULAR,IRREGULAR,per-source,https://www.ifad.org/en/web/operations/w/country/yemen,Documents/Analysis
SRC-101,101,International Finance Corporation (IFC) Country Private Sector Diagnostic (CPSD),,www.ifc.org,,Private sector analysis,,DATA_NUMERIC,Private sector analysis,,Global,2010,2026,WEB,WEB,No,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Analytical documents assessing constraints and opportunities in private sector; includes Yemen; narrative.,Private sector analysis,ACTIVE,True,https://www.ifc.org,[IFC CPSDs](https://www.ifc.org),extended,,Unknown,WEB,OCCASIONAL,IRREGULAR,per-source,https://www.ifc.org,Documents/Analysis
SRC-0263,263,IFRS Standards (Financial Reporting / IFRS Foundation),معايير IFRS (التقارير المالية) - مؤسسة IFRS,www.ifrs.org,IFRS Foundation / IASB,Standards & Methodologies,,DOC_PDF,Standards & Methodologies,Corporate Financial Reporting,Global,2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,A-,A,IFRS terms,False,partnerships@causewaygrp.com,methodology_reference,Banking & Finance; Research Library,Banking & Finance; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global,,Varies by series; see source docs,"Defines financial statement concepts used when extracting bank/company annual reports; supports comparability and data validation.
Not all Yemen entities report under IFRS; capture the reporting basis per entity.","Banking, Corporate Registry, Private Sector",ACTIVE,True,https://www.ifrs.org/issued-standards/list-of-standards/,https://www.ifrs.org/issued-standards/list-of-standards/,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.ifrs.org/issued-standards/list-of-standards/,Standard/Methodology
SRC-090,90,Armed Conflict Survey (IISS),,www.iiss.org,,Armed conflict analysis,,DATA_NUMERIC,Armed conflict analysis,,Global,2010,2026,WEB,WEB,No,Unknown,Annual,ANNUAL,ANNUAL,ANNUAL,240.0,T3,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provides analysis of conflict dynamics; includes Yemen; subscription required; treat as narrative.,Armed conflict analysis,ACTIVE,True,https://www.iiss.org,[IISS Publications](https://www.iiss.org),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://www.iiss.org,Documents/Analysis
SRC-057,57,ILO Regional Office Studies,,www.ilo.org,,Labor rights,,DATA_NUMERIC,Labor rights,,Global,2010,2026,WEB,WEB,No,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Reports on labour market dynamics in Arab region; may include Yemen; narrative but important context.,Labor rights,ACTIVE,True,https://www.ilo.org/beirut/,[ILO Publications](https://www.ilo.org/beirut/),extended,,Unknown,WEB,OCCASIONAL,IRREGULAR,per-source,https://www.ilo.org/beirut/,Documents/Analysis
SRC-005,5,IMF Fiscal Monitor,,www.imf.org,International Monetary Fund,Fiscal,,DATA_NUMERIC,Fiscal,,Global,2010,2026,WEB,WEB,No,Unknown,Biannual,ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Contextual narrative on fiscal developments; includes tables of expenditure and revenue for some countries.  Ingest as documents.,Fiscal,ACTIVE,True,https://www.imf.org/en/Publications/FM,[Fiscal Monitor PDF](https://www.imf.org/en/Publications/FM),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://www.imf.org/en/Publications/FM,Documents/Analysis
SRC-0234,234,IMF Monetary and Financial Statistics Manual & Compilation Guide (MFSMCG),دليل إحصاءات النقد والمالية (MFSMCG),www.imf.org,International Monetary Fund,Standards & Methodologies,,DOC_PDF,Standards & Methodologies,Monetary & Financial,Global,2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,A,A,IMF terms,False,partnerships@causewaygrp.com,methodology_reference,Banking & Finance; Research Library,Banking & Finance; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global,,Varies by series; see source docs,"Methodology baseline for monetary aggregates, balance sheets, and financial sector indicators; helps reconcile CBY/IFS data.
Use for Banking & Finance pages, ensuring consistent definitions (M1/M2, credit, NFA).","Banking & Finance, Monetary",ACTIVE,True,https://www.imf.org/en/Publications/Manuals-Guides/Issues/2016/12/31/Monetary-and-Financial-Statistics-Manual-and-Compilation-Guide-2016-42919,https://www.imf.org/en/Publications/Manuals-Guides/Issues/2016/12/31/Monetary-and-Financial-Statistics-Manual-and-Compilation-Guide-2016-42919,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.imf.org/en/Publications/Manuals-Guides/Issues/2016/12/31/Monetary-and-Financial-Statistics-Manual-and-Compilation-Guide-2016-42919,Standard/Methodology
SRC-004,4,IMF World Economic Outlook (WEO),,www.imf.org,International Monetary Fund,Forecasts,,DATA_NUMERIC,Forecasts,,Global,2010,2026,WEB,WEB,No,Unknown,"Biannual (Apr, Oct)",ANNUAL,ANNUAL,ANNUAL,240.0,T1,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Provides macro forecasts for GDP growth, inflation, fiscal balance; also baseline and scenario projections.",Forecasts,ACTIVE,True,https://www.imf.org/en/Publications/WEO,[IMF WEO API](https://www.imf.org/en/Publications/WEO) (download via SDMX),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://www.imf.org/en/Publications/WEO,Documents/Analysis
SRC-0265,265,IMF Data Quality Assessment Framework (DQAF),إطار تقييم جودة البيانات (DQAF) - صندوق النقد,www.imf.org,International Monetary Fund,Standards & Methodologies,,DOC_PDF,Standards & Methodologies,Data Quality,Global,2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,A,A,IMF terms,False,partnerships@causewaygrp.com,methodology_reference,Research Library,Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global,,Varies by series; see source docs,"Defines data quality dimensions used in YETO’s confidence engine (integrity, methodological soundness, accuracy, serviceability).
Map DQAF dimensions to YETO’s A/B/C/D scoring rubric and transparency tooltips.",All (Quality/Confidence Engine),ACTIVE,True,https://www.imf.org/external/np/sta/dsbb/2003/eng/dqaf.htm,https://www.imf.org/external/np/sta/dsbb/2003/eng/dqaf.htm,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.imf.org/external/np/sta/dsbb/2003/eng/dqaf.htm,Standard/Methodology
SRC-0233,233,IMF Balance of Payments and IIP Manual (BPM6),دليل ميزان المدفوعات ومركز الاستثمار الدولي (BPM6),www.imf.org,International Monetary Fund,Standards & Methodologies,,DOC_PDF,Standards & Methodologies,External Sector,Global,2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,A,A,IMF terms,False,partnerships@causewaygrp.com,methodology_reference,Research Library; Trade & Commerce,Research Library; Trade & Commerce,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global,,Varies by series; see source docs,"External-sector methodology baseline: trade, transfers, remittances, reserves; guides cross-source consistency checks.
Use in Methodology and external sector dashboards; align terminology and identities (CA + KA + FA).","Trade, External Sector, Remittances",ACTIVE,True,https://www.imf.org/external/pubs/ft/bop/2007/bopman6.htm,https://www.imf.org/external/pubs/ft/bop/2007/bopman6.htm,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.imf.org/external/pubs/ft/bop/2007/bopman6.htm,Standard/Methodology
SRC-0232,232,IMF Government Finance Statistics Manual (GFSM 2014),دليل إحصاءات مالية الحكومة (GFSM 2014),www.imf.org,International Monetary Fund,Standards & Methodologies,,DOC_PDF,Standards & Methodologies,Public Finance,Global,2010,2026,Web,WEB,No,PDF,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,A,A,IMF terms,False,partnerships@causewaygrp.com,methodology_reference,Research Library; Transparency & Accountability,Research Library; Transparency & Accountability,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global,,Varies by series; see source docs,"Methodology baseline for fiscal classification, revenue/expenditure mapping, and budget execution analytics.
Use for mapping Yemen budget lines (pre-2015 BOOST/CSO) and for structuring nowcasted public finance estimates.","Public Finance, Governance",ACTIVE,True,https://www.imf.org/external/Pubs/FT/GFS/Manual/2014/gfsfinal.pdf,https://www.imf.org/external/Pubs/FT/GFS/Manual/2014/gfsfinal.pdf,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.imf.org/external/Pubs/FT/GFS/Manual/2014/gfsfinal.pdf,Standard/Methodology
SRC-020,20,Integrated Food Security Phase Classification (IPC) Analysis,,www.ipcinfo.org,,Food security severity,,DATA_NUMERIC,Food security severity,,Global,2010,2026,WEB,WEB,No,Unknown,Semi‑annual,ANNUAL,ANNUAL,ANNUAL,240.0,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Provides classification of food insecurity phases per governorate; narrative and maps; ingest for context.,Food security severity,ACTIVE,True,https://www.ipcinfo.org,[IPC Info](https://www.ipcinfo.org),extended,,Unknown,WEB,ANNUAL,ANNUAL,240 days,https://www.ipcinfo.org,Documents/Analysis
SRC-064,64,Islamic Development Bank (IsDB) Project Data,,www.isdb.org,,Development projects,,DATA_NUMERIC,Development projects,,Regional,2010,2026,WEB,WEB,No,Unknown,Continuous,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Contains approved and active projects in Yemen; extract funding amounts and sectors; licensing open.,Development projects,ACTIVE,True,https://www.isdb.org/projects,[IsDB Projects](https://www.isdb.org/projects),extended,,Unknown,WEB,IRREGULAR,IRREGULAR,per-source,https://www.isdb.org/projects,Documents/Analysis
SRC-0262,262,INTOSAI – ISSAI (International Standards of Supreme Audit Institutions),إنتوساي - معايير الأجهزة العليا للرقابة المالية (ISSAI),www.issai.org,INTOSAI,Standards & Methodologies,,DOC_PDF,Standards & Methodologies,Audit & Accountability,Global,2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc,IRREGULAR,,,A-,A,Publisher terms,False,partnerships@causewaygrp.com,methodology_reference,Research Library; Transparency & Accountability,Research Library; Transparency & Accountability,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Global,,Varies by series; see source docs,"Reference standards for audit methodology; underpins Transparency & Accountability page and how YETO evaluates published audit reports.
Use to define what ‘audited’ means in source confidence scoring and audit report extraction.","Audit, Public Finance, Accountability",ACTIVE,True,https://www.issai.org,https://www.issai.org,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.issai.org,Standard/Methodology
SRC-0248,248,International Telecommunication Union (ITU) ICT Indicators,مؤشرات الاتصالات وتكنولوجيا المعلومات (ITU),www.itu.int,ITU,Sectoral (UN & Specialized),,DATA_NUMERIC,Sectoral (UN & Specialized),ICT/Connectivity,Global→Yemen,2010,2026,Web,WEB,No,CSV/Excel,Ad-hoc,IRREGULAR,Annual,ANNUAL,,,A-,A,ITU terms,False,partnerships@causewaygrp.com,structured_data,Research Library,Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web download,DataOps,1,0,0,TBD,TBD,Global→Yemen,365.0,Varies by series; see source docs,"Connectivity indicators supporting ICT sector pages, digital economy analysis, and service access dashboards.
Triangulate with telecom operator annual reports and humanitarian connectivity assessments.","ICT, Private Sector, Infrastructure",ACTIVE,True,https://www.itu.int/en/ITU-D/Statistics/Pages/stat/default.aspx,https://www.itu.int/en/ITU-D/Statistics/Pages/stat/default.aspx,,,No (public),WEB,IRREGULAR,ANNUAL,per-source,https://www.itu.int/en/ITU-D/Statistics/Pages/stat/default.aspx,Primary/Secondary
SRC-072,72,Japan International Cooperation Agency (JICA) Yemen,,www.jica.go.jp,,Aid,,DATA_NUMERIC,Aid,,Global,2010,2026,WEB,WEB,No,Unknown,Occasional,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,"Contains small projects (health, water); parse details.",Aid,ACTIVE,True,https://www.jica.go.jp/english,[JICA Projects](https://www.jica.go.jp/english),extended,,Unknown,WEB,OCCASIONAL,IRREGULAR,per-source,https://www.jica.go.jp/english,Documents/Analysis
SRC-0279,279,Japan International Cooperation Agency (JICA) – Yemen country page,جايكا (JICA) - صفحة اليمن,www.jica.go.jp,JICA,Donors & Humanitarian,,DOC_PDF,Donors & Humanitarian,Donor/Implementer Portals,Yemen (portfolio),2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc/Continuous,IRREGULAR,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,projects,Aid Flows & Accountability; Projects Map; Research Library,Aid Flows & Accountability; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Yemen (portfolio),1.0,Varies by series; see source docs,"Capture donor/implementer portfolios, press releases, and project details that may be missing from IATI/FTS.
Treat as official donor narrative; cross-check financial figures with IATI/FTS/OECD CRS when possible.","Aid Flows, Projects, Reconstruction",ACTIVE,True,https://www.jica.go.jp/english/,https://www.jica.go.jp/english/,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.jica.go.jp/english/,Primary/Secondary
SRC-0282,282,KfW Development Bank – projects and evaluations,بنك التنمية الألماني (KfW) - مشاريع وتقييمات,www.kfw-entwicklungsbank.de,KfW,Donors & Humanitarian,,DOC_PDF,Donors & Humanitarian,Donor/Implementer Portals,Yemen (portfolio),2010,2026,Web,WEB,No,HTML/PDF,Ad-hoc,IRREGULAR,Ad-hoc/Continuous,IRREGULAR,,,B+,B,Publisher terms,False,partnerships@causewaygrp.com,projects,Aid Flows & Accountability; Projects Map; Research Library,Aid Flows & Accountability; Projects Map; Research Library,Map to indicator dictionary during ingestion,Varies,Store raw snapshots; normalize; record provenance; QA checks (schema/range/outlier/dup/contradiction).,,"If unavailable, use alternate official/UN sources or proxy series with lower confidence; log gap ticket.","Ingestion failure, schema change, or contradiction spike => create admin alert and gap ticket.",Web ingest,DataOps,1,0,0,TBD,TBD,Yemen (portfolio),1.0,Varies by series; see source docs,"Capture donor/implementer portfolios, press releases, and project details that may be missing from IATI/FTS.
Treat as official donor narrative; cross-check financial figures with IATI/FTS/OECD CRS when possible.","Aid Flows, Projects, Reconstruction",ACTIVE,True,https://www.kfw-entwicklungsbank.de,https://www.kfw-entwicklungsbank.de,,,No (public),WEB,IRREGULAR,IRREGULAR,per-source,https://www.kfw-entwicklungsbank.de,Primary/Secondary
SRC-067,67,King Salman Humanitarian Aid and Relief Centre (KSrelief) Project Database,,www.ksrelief.org,,Humanitarian/development,,DATA_NUMERIC,Humanitarian/development,,Regional,2010,2026,WEB,WEB,No,Unknown,Continuous,IRREGULAR,IRREGULAR,IRREGULAR,,,C,C,Unknown/varies,False,partnerships@causewaygrp.com,,TBD,TBD,TBD,Varies,TBD,,Use alternates/proxies; log gap ticket,TBD,connector_web,Manus,0,0,0,TBD,TBD,Yemen,,Varies,Lists aid projects financed by Saudi Arabia; includes budgets and sectors; incorporate for donor profiles.,Humanitarian/development,ACTIVE,True,https://www.ksrelief.org,[KSrelief Projects](https://www.ksrelief.org),extended,,Unknown,WEB,IRREGULAR,IRREGULAR,per-source,https://www.ksrelief.org,Documents/Analysis
